tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani
04/11/2024,Bursa,4,2,3,0,"KARACAHİSAR(4) t 360.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",4y a a,58,N.AVCİ,ENGİN KARABULUT,G.TURAN,2.19.47,21.4
04/11/2024,Bursa,4,2,4,0,"ESTİGEÇTİ(5) t 360.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",9y a k,"57,5 +0.10 Fazla Kilo",MAH.TURAN,ŞEYMA B. SİNCER,T.TURAN,2.19.96,21.65
04/11/2024,Bursa,4,2,5,0,"CİĞERPARE(11) t 320.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",8y a k,"53,5 +2.00 Fazla Kilo",E.BOZDAĞ AP Apranti,ALİ PAMUKCİ,G.TAŞDELEN,2.20.50,6.85
04/11/2024,Bursa,4,2,6,0,"FADİK(6) t 360.000,00 TL KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",8y d k,"57,5 +0.30 Fazla Kilo",K.TOKAÇOĞLU,H.TARIK DİKENCİK,M.ÖZGÜL,2.20.77,31.9
04/11/2024,Bursa,4,2,7,0,"PONÇİKTAY(9) t 350.000,00 TL DB Dilinin bağlanacağını ifade eder.",4y a k,55,İ.S.SÖĞÜT AP Apranti,EKREM BİRDEN,T.KIYAS,2.20.79,16.65
04/11/2024,Bursa,4,2,8,0,"BENHASAN(8) t 330.000,00 TL KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",4y k a,55,S.TIRPAN,İSKENDER DEMİRCİ,H.DEMİRBAŞ,2.21.76,19.25
04/11/2024,Bursa,4,2,9,0,"BİTİRİM PRENSES(12) t 320.000,00 TL K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.",4y k k,52 +1.00 Fazla Kilo,O.ATMACA,TARKAN ÇITAKOĞLU,A.KURT,2.22.30,8.3
04/11/2024,Bursa,4,2,10,0,"TUNÇŞAH(13) t 310.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",6y a a,"54,5 +2.00 Fazla Kilo",SER.YILDIZ AP Apranti,YALÇIN TÜRE,H.E.UYSAL,2.22.50,11.25
04/11/2024,Bursa,4,2,11,0,"BİZİM(1) t 360.000,00 TL KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",5y a a,"59,5 +0.20 Fazla Kilo",ALP.OLUK AP Apranti,HALİL ASLAN,HAK.ASLAN,2.26.47,3.0
04/11/2024,Bursa,4,2,12,0,"HEDEFİM(2) t 360.000,00 TL KG Kapalı gözlük takılacağını ifade eder.",5y k a,"59,5 +0.20 Fazla Kilo",C.ALTUN AP Apranti,ALİ IŞIK DENİZ,A.TEMİZER,2.27.17,32.4
04/11/2024,Bursa,4,2,13,0,"ULUBERK(7) t 340.000,00 TL DB Dilinin bağlanacağını ifade eder.",5y a a,"57,5",F.ARSLAN,A.İHSAN KOPAL,At Sahibi TURGAY ÇEKİCİ,2.28.34,84.35
04/11/2024,Bursa,4,2,14,0,"ERNUR HANIM(14) t 300.000,00 TL DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",5y k k,"51,5 +1.90 Fazla Kilo",C.PASO,ALİ KAYA,T.KIYAS,2.28.46,53.95
04/11/2024,Bursa,4,3,1,1,REFLECTED GLORY(2) DB Dilinin bağlanacağını ifade eder.,2y d e,52 +1.50 Fazla Kilo,N.AVCİ,NİMET ARİF KURTEL,B.AY,1.22.35,1.9
04/11/2024,Bursa,4,3,2,0,EFİL ESEN(5) K Kulaklık takılacağını ifade eder.,2y d d,50 +1.70 Fazla Kilo,E.KADİRLER AP Apranti,Ö.ŞAHİN EĞİLLİ,E.USLU,1.23.15,24.35
04/11/2024,Bursa,4,3,3,0,BRUSK SHOT(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y a g,56,M.BAĞ AP Apranti,NECLA AKBULUT,V.AKBULUT,1.23.38,1.95
04/11/2024,Bursa,4,3,4,0,RICARDO(3) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y a e,50 +2.00 Fazla Kilo,A.İNCİ,İLKAN ÖZSÜ,U.YOĞURTCU,1.25.43,17.5
04/11/2024,Bursa,4,3,5,0,OCEAN STORM(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,50 +2.00 Fazla Kilo,HA.GÖKÇE AP Apranti,NEJMİ GÜNDÜZ,Y.GÜNDOĞDİ,1.26.37,17.75
04/11/2024,Bursa,4,4,1,1,CASH IS KING(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,60,A.CEYLAN AP Apranti,NECMETTİN DEĞERLİ,MEH.KAYA,1.20.77,4.35
04/11/2024,Bursa,4,4,2,0,ADİGE PERİT(5) DB Dilinin bağlanacağını ifade eder.,3y d e,"56,5",M.M.BİLGİN,YELDA ALKAN,SEY.DEMİR,1.20.79,3.9
04/11/2024,Bursa,4,4,3,0,ÇAYIRAĞASI(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,5y d a,"58,5",C.ALTUN AP Apranti,DİLEK ÖKTEN,K.KAYALIK,1.21.13,10.6
04/11/2024,Bursa,4,4,4,0,BERKAY TAY(10) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,50 +2.00 Fazla Kilo,R.KETME AP Apranti,RAMAZAN YILMAZ,EM.KAYA,1.21.58,4.4
04/11/2024,Bursa,4,4,5,0,DILO(8) DB Dilinin bağlanacağını ifade eder.,4y d a,54 +2.00 Fazla Kilo,MER.ÇELİK,RAMAZAN YILMAZ,EM.KAYA,1.21.95,4.4
04/11/2024,Bursa,4,4,6,0,KING OF HEAVEN(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,55 +0.20 Fazla Kilo,V.ABİŞ,DOĞUKAN YAPICI,A.AKBULUT,1.22.17,10.85
04/11/2024,Bursa,4,4,7,0,MİKEA(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,"55,5",C.PASO,METİN SİVRİ,K.KAYALIK,1.22.22,10.65
04/11/2024,Bursa,4,4,8,0,AIRFIELD(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y d a,58,İ.S.SÖĞÜT AP Apranti,GÜVEN ŞAHLI,F.KIRAN,1.23.98,16.05
04/11/2024,Bursa,4,4,9,0,WOLF TOCCET(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,50 +2.00 Fazla Kilo,A.İNCİ,SİNAN EVREN ÇİÇEKÇİ,B.GÖKÇE,1.24.42,29.1
04/11/2024,Bursa,4,4,10,0,KING AJAX(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,"58,5 +0.20 Fazla Kilo",K.GÖKÇE AP Apranti,ÖZGÜR ÇİÇEK,At Sahibi HIDIR DURMUŞ,1.28.51,10.95
04/11/2024,Bursa,4,5,1,1,ALPHAN(2) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,54 +1.40 Fazla Kilo,C.ALTUN AP Apranti,UMUR ÖZARAR,SER.GÖKÇE,1.40.41,4.1
04/11/2024,Bursa,4,5,2,0,ALTAYBORA(3) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder.,3y a e,57,A.İNCİ,MEHMET GÜNDÜZELİ,D.KAYA,1.40.44,4.75
04/11/2024,Bursa,4,5,3,0,CAN HALİL(7),3y k e,53 +1.10 Fazla Kilo,K.YILMAZ AP Apranti,İZZET DEMİR,Y.KARAKÜÇÜK,1.40.71,23.35
04/11/2024,Bursa,4,5,4,0,BİBAŞAH(6) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,54 +0.60 Fazla Kilo,İ.S.SÖĞÜT AP Apranti,GÖZDE ÇAVUŞOĞLU,K.ŞENGEL,1.41.13,10.75
04/11/2024,Bursa,4,5,5,0,BAYKUTLUŞAH(5) DB Dilinin bağlanacağını ifade eder.,3y a e,57,MAH.TURAN,İ.SUAT KUTLU,M.M.İNAL,1.41.55,6.05
04/11/2024,Bursa,4,5,6,0,BATIEGE(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,57,MER.ÇELİK,MUSA GÜNDÜZELİ,D.KAYA,1.41.81,7.2
04/11/2024,Bursa,4,5,7,0,ROJ SEMEND(13) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,C.PASO,ALİ PASO,T.ATEŞ,1.42.25,30.65
04/11/2024,Bursa,4,5,8,0,GÖRKEMLİDAĞ(9) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,53,E.KADİRLER AP Apranti,EMRAH GÖKÇE,S.YARDIMCI,1.46.25,64.05
04/11/2024,Bursa,4,5,9,0,ESAT(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,57 +0.10 Fazla Kilo,H.TURAN AP Apranti,ALİ KAYA,T.KIYAS,1.46.27,12.4
04/11/2024,Bursa,4,5,10,0,TEPEBAŞI(14) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k e,57,M.M.BİLGİN,NİMET ARİF KURTEL,MEH.DEMİR,1.46.71,8.95
04/11/2024,Bursa,4,5,11,0,ALPARTUN(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,53 +2.00 Fazla Kilo,E.AKKAYA AP Apranti,MERT ÇELİK,T.ATEŞ,1.47.74,51.05
04/11/2024,Bursa,4,5,12,0,GÜÇLÜBEY RÜZGARI(10) KG Kapalı gözlük takılacağını ifade eder.,3y k e,57,Ç.OK,YUNUS GÜÇLÜ,T.ATEŞ,1.48.17,73.55
04/11/2024,Bursa,4,5,13,0,HIZLICA(11) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57 +0.50 Fazla Kilo,O.GÖKÇE,MEHMET HÜZMEN,G.DÜŞÜNCELİ,1.49.54,80.05
04/11/2024,Bursa,4,5,14,0,HORASANKAYA(12) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,57,N.AVCİ,ALİ KAYA,T.KIYAS,1.50.45,12.4
04/11/2024,Bursa,4,6,1,1,DOĞAN KARDEŞLER(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y a a,"57,5",V.ABİŞ,NEBİ DOĞAN,M.Ş.KILINÇ,2.20.60,3.25
04/11/2024,Bursa,4,6,2,0,BALKI TAY(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,"57,5",M.M.BİLGİN,MURAT KAYA,B.AKBULUT,2.21.29,27.5
04/11/2024,Bursa,4,6,3,0,TABİP(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k a,"59,5",Ö.YILDIRIM,ÖZGÜR ÇİÇEK,At Sahibi HIDIR DURMUŞ,2.22.19,5.2
04/11/2024,Bursa,4,6,4,0,ERKŞAN(8) K Kulaklık takılacağını ifade eder.,4y d a,"57,5",S.KAYA,ÜMİT ARSLAN,Ü.ARSLAN,2.22.26,16.65
04/11/2024,Bursa,4,6,5,0,ALTINTEPE(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,"57,5",G.KOCAKAYA,ABDURRAHMAN ALTIN,FER.ALTIN,2.22.44,5.0
04/11/2024,Bursa,4,6,6,0,GÜÇLÜ PRENS(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"57,5",N.AVCİ,ERKAN GENÇEL,M.ATAL,2.22.89,39.5
04/11/2024,Bursa,4,6,7,0,HİLAL ZAMANI(10) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y d a,"57,5",SAL.ÇELİK AP Apranti,BEŞİR KAYA,EM.KAYA,2.24.71,96.75
04/11/2024,Bursa,4,6,8,0,BÜKEÇ(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,6y k a,"59,5",E.AKTUĞ,MUSTAFA TÜZÜN,Ş.AYDEMİR,2.24.86,30.65
04/11/2024,Bursa,4,6,9,0,SEÇERHAN(13) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,"57,5",K.TOKAÇOĞLU,SELİN İZEM DİKENCİK,M.ÖZGÜL,2.25.13,4.75
04/11/2024,Bursa,4,6,10,0,MEHİR ABLA(12) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k k,"57,5",B.M.MIRIK,MAHMUT ÖZKAN,R.KILIÇ,2.25.55,39.8
04/11/2024,Bursa,4,6,11,0,KAYAFATİH(11) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"57,5",G.YILDIZ,AHMET KAYA,HAK.ASLAN,2.26.73,70.25
04/11/2024,Bursa,4,6,12,0,HAVZA ASLANI(3) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,7y k g,"59,5",M.ÇİÇEK,SUAT YILDIZ,D.TEKELİ,2.29.24,34.05
04/11/2024,Bursa,4,6,13,0,EYMENAĞA(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,7y k a,"59,5",MER.ÇELİK,MEHMET SARP,Ş.AKDUMAN,2.32.93,29.05
04/11/2024,Bursa,4,7,1,1,I RO(3) K Kulaklık takılacağını ifade eder.,4y d k,60,O.ÖZTÜRK,ESRA ATMAN,MET.ACAR,1.27.59,25.5
04/11/2024,Bursa,4,7,2,0,UYGURUN KIZI(6) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,58,M.ÇİÇEK,ZEKİ UYGUR,MEH.KAYA,1.28.02,23.75
04/11/2024,Bursa,4,7,3,0,ZİSİNO(1) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d k,63,T.YILDIZ,GAMZE YAZICI,S.YARDIMCI,1.28.21,4.25
04/11/2024,Bursa,4,7,4,0,MISS ECDAD(5) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,58,C.ALTUN AP Apranti,ECEM ERDEM,SER.GÖKÇE,1.28.41,9.45
04/11/2024,Bursa,4,7,5,0,BEFORE OR AFTER(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a d,61,M.M.BİLGİN,KORAL KALPAKLIOĞLU,M.TEZEL,1.28.76,4.65
04/11/2024,Bursa,4,7,6,0,ÖZAY SUZANANA(8) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y a k,57,V.ABİŞ,SEZAİ ÖZKAN,F.İÇSEL,1.28.81,4.4
04/11/2024,Bursa,4,7,7,0,MARIE CURIE(4) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,60,G.KOCAKAYA,BAYRAM ÇELİK,D.ÇELİK,1.30.39,4.0
04/11/2024,Bursa,4,7,8,0,İŞİN ASLI(7) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,8y d k,57,A.İNCİ,BEKTAŞ YILDIRIM,BEK.YILDIRIM,1.30.49,15.3
04/11/2024,Bursa,4,8,1,1,GELİŞİ GÜZEL(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,52 +2.00 Fazla Kilo,Ç.OK,LEVENT ŞENTÜRK,A.R.AYDIN,1.30.83,20.2
04/11/2024,Bursa,4,8,2,0,ASUMAN HANIM(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a k,50,Y.GÖKÇE AP Apranti,MERT ÇELİK,T.ATEŞ,1.31.05,24.25
04/11/2024,Bursa,4,8,3,0,ÜSTÜNKIZ(3) K Kulaklık takılacağını ifade eder.,4y k k,56,M.M.BİLGİN,TARIK SEVİNÇ,A.N.HINÇ,1.31.29,10.25
04/11/2024,Bursa,4,8,4,0,NAZLI ÇOCUK(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,"50,5 +1.80 Fazla Kilo",A.İNCİ,FEHMİ DEMİR,SEN.ŞEN,1.31.52,20.5
04/11/2024,Bursa,4,8,5,0,YÜREK KIZI(2) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k k,"57,5",F.ARSLAN,LATİF ARAL ALİŞ,Ö.ALTIN,1.31.95,6.0
04/11/2024,Bursa,4,8,6,0,DİLÇAĞ(4) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k k,"54,5",C.PASO,DİLEK ÖKTEN,K.KAYALIK,1.33.39,3.85
04/11/2024,Bursa,4,8,7,0,AYBENİZLİM(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k k,53 +0.50 Fazla Kilo,N.AVCİ,MÜMTAZ ÜNAL,M.AKKILIÇ,1.34.93,4.5
04/11/2024,Bursa,4,8,8,0,KIZIL DORU(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k k,50 +1.70 Fazla Kilo,E.KADİRLER AP Apranti,M.REŞİT GÖRGÜN,K.ŞENGEL,1.35.16,43.25
04/11/2024,Bursa,4,8,9,0,BALIK KIZ(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,"59,5",HA.GÖKÇE AP Apranti,BURCU KUTLU,M.M.İNAL,1.35.53,3.65
04/11/2024,Bursa,4,9,1,1,YETİM İBRAHİM(13) KG Kapalı gözlük takılacağını ifade eder.,3y k e,57,M.M.BİLGİN,RECEP KETME,F.KIRAN,1.40.61,9.2
04/11/2024,Bursa,4,9,2,0,CÜREKLİ AKTABAN(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k e,57 +0.30 Fazla Kilo,N.ŞEN,NECDET ÖZBEK,S.H.BARUT,1.40.66,5.4
04/11/2024,Bursa,4,9,3,0,DAMLA SUYU(2) KG Kapalı gözlük takılacağını ifade eder. (Satılık),3y k e,60,T.YILDIZ,HASAN TURAN,At Sahibi GÜVEN GÖKÇE,1.40.72,3.0
04/11/2024,Bursa,4,9,4,0,ŞANLI ANKA(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k e,61,MAH.TURAN,FATMA NİLGÜN KUTLU,M.M.İNAL,1.41.02,9.8
04/11/2024,Bursa,4,9,5,0,ASLAN LİDERİ(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,53 +1.20 Fazla Kilo,K.YILMAZ AP Apranti,KEMAL YAKUP ALTIN,M.ALTIN,1.41.63,20.1
04/11/2024,Bursa,4,9,6,0,ACEMSOY(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57 +0.40 Fazla Kilo,O.GÖKÇE,İ.HALİL KARATOPRAK,A.MANTAŞ,1.41.64,8.0
04/11/2024,Bursa,4,9,7,0,ÇİMENGÖZ(7) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,53,E.KADİRLER AP Apranti,RAMAZAN YILMAZ,EM.KAYA,1.43.75,12.6
04/11/2024,Bursa,4,9,8,0,PEACOCK(14) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a d,55 +0.80 Fazla Kilo,B.M.MIRIK,GÜLMEHMET YILDIRIM,R.COŞKUN,1.44.67,40.8
04/11/2024,Bursa,4,9,9,0,GÜRCÜDAĞI(11) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,C.PASO,EMRAH GÖKÇE,S.YARDIMCI,1.45.44,73.6
04/11/2024,Bursa,4,9,10,0,GOLDENBEYİ(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,3y a e,54 +0.30 Fazla Kilo,İ.S.SÖĞÜT AP Apranti,FUAT ŞİMŞEK,SEN.ŞEN,1.45.48,31.15
04/11/2024,Bursa,4,9,11,0,KUMRAN HANI(12) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,N.AVCİ,DEMİRHAN YILMAZ,A.ÖZGEN,1.47.43,9.6
04/11/2024,Bursa,4,9,12,0,BABADAĞOĞLU(5) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,53 +2.00 Fazla Kilo,H.TURAN AP Apranti,ONUR TÜRKER,M.ÖZGÜL,1.47.47,116.55
04/11/2024,Bursa,4,9,13,0,GÖKADASI(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57,O.ATMACA,RAMAZAN YILMAZ,EM.KAYA,1.48.61,12.6
04/11/2024,Bursa,4,9,14,0,GÜÇLÜBEY FIRTINASI(10) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,Ç.OK,YUNUS GÜÇLÜ,T.ATEŞ,1.49.58,55.55
04/11/2024,Elazığ,6,1,1,1,ARYA LİNA(1) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57 +0.50 Fazla Kilo,M.DOĞAN,AHMET ÇİÇEK,M.ÇİÇEK,1.19.16,4.35
04/11/2024,Elazığ,6,1,2,0,BERAT GÜZELİ(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y a d,57,F.YARDIMCI,MEHMET BOZKAYA,MEH.ALTIN,1.19.19,2.05
04/11/2024,Elazığ,6,1,3,0,SEMİHAM(7) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57 +1.10 Fazla Kilo,M.A.AKTÜRK,CEMİL ÇİZİK,At Sahibi FATİH EMİR AKIL,1.19.43,4.1
04/11/2024,Elazığ,6,1,4,0,DÖNGEL KIZ(3) KG Kapalı gözlük takılacağını ifade eder.,2y d d,53 +0.30 Fazla Kilo,M.A.AKGÖBEK AP Apranti,MEHMET TOYDEMİR,N.CAMUZ,1.20.56,19.05
04/11/2024,Elazığ,6,1,5,0,KİRAZLIDERE(5) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,54 +2.00 Fazla Kilo,Y.ÇELİKBAŞ AP Apranti,CEMİL ÇİZİK,At Sahibi FATİH EMİR AKIL,1.20.71,4.1
04/11/2024,Elazığ,6,1,6,0,ESİLA HANIM(4) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,İ.AKYAVUZ,AHMET BARMAN,F.YALÇINKAYA,1.21.24,8.6
04/11/2024,Elazığ,6,1,7,0,SUZY GLORIA(8) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y k d,57 +0.50 Fazla Kilo,H.ALTUNKILIÇ,MEHMET BECENE,At Sahibi İBRAHİM HALİL GÜRLER,1.22.96,42.0
04/11/2024,Elazığ,6,1,8,0,POLLY GRAY(6) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y a d,57 +1.20 Fazla Kilo,Y.CENGİZ,MEHMET EMİN DEMİRKAPU,D.DEMİRKAPU,1.27.16,30.15
04/11/2024,Elazığ,6,2,1,1,FRONT LİNER(4) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,57 +0.20 Fazla Kilo,İ.KATAR,SERDAR ÜZÜM,S.KARAKEÇİLİ,2.17.34,3.9
